# Source VNA	Temp 100.0 mK	PDUT -83.0 dBm
# BW 1000 Hz	Points 20001
# LER1942
# PVNA -40 dB	RTAtt -1.0 dB	OutAtt -42 dB
# LNA 35 dB	RTA None dB
# Rigol 	ch 3	0.027 W	2.08 V	0.013 A
# BBCON not used
#
        Freq(Hz)	          I(S21)	          Q(S21)
1.941639400e+09	1.658072289e-01	1.263314225e-01
1.941639550e+09	1.638596937e-01	1.266293697e-01
1.941639700e+09	1.643592653e-01	1.273064659e-01
1.941639850e+09	1.620374586e-01	1.257877471e-01
1.941640000e+09	1.628287723e-01	1.278789671e-01
1.941640150e+09	1.633457243e-01	1.272330979e-01
1.941640300e+09	1.641548970e-01	1.265113304e-01
1.941640450e+09	1.645475105e-01	1.260310213e-01
1.941640600e+09	1.634191172e-01	1.258222044e-01
1.941640750e+09	1.633688576e-01	1.269032481e-01
1.941640900e+09	1.617738648e-01	1.261658059e-01
1.941641050e+09	1.619278261e-01	1.271372545e-01
1.941641200e+09	1.639244689e-01	1.258145590e-01
1.941641350e+09	1.645510952e-01	1.257963736e-01
1.941641500e+09	1.627316708e-01	1.277237168e-01
1.941641650e+09	1.637708634e-01	1.272042862e-01
1.941641800e+09	1.650715476e-01	1.258274793e-01
1.941641950e+09	1.614560906e-01	1.245598888e-01
1.941642100e+09	1.641349653e-01	1.262068729e-01
1.941642250e+09	1.646179501e-01	1.253957912e-01
1.941642400e+09	1.647293317e-01	1.257868893e-01
1.941642550e+09	1.628481484e-01	1.269706542e-01
1.941642700e+09	1.622200423e-01	1.266122891e-01
1.941642850e+09	1.645310171e-01	1.247051228e-01
1.941643000e+09	1.634054201e-01	1.263276893e-01
1.941643150e+09	1.628676716e-01	1.259812661e-01
1.941643300e+09	1.628916500e-01	1.234048695e-01
1.941643450e+09	1.641482151e-01	1.270050733e-01
1.941643600e+09	1.633658287e-01	1.242217113e-01
1.941643750e+09	1.648100586e-01	1.241385558e-01
1.941643900e+09	1.646902711e-01	1.254549068e-01
1.941644050e+09	1.629452829e-01	1.240165601e-01
1.941644200e+09	1.641863525e-01	1.245611763e-01
1.941644350e+09	1.626798946e-01	1.252982928e-01
1.941644500e+09	1.631970489e-01	1.274061828e-01
1.941644650e+09	1.645646537e-01	1.254455819e-01
1.941644800e+09	1.646806546e-01	1.244799159e-01
1.941644950e+09	1.638122569e-01	1.218409592e-01
1.941645100e+09	1.625314076e-01	1.242306358e-01
1.941645250e+09	1.647005509e-01	1.234894960e-01
1.941645400e+09	1.626121693e-01	1.242664997e-01
1.941645550e+09	1.649140072e-01	1.257144767e-01
1.941645700e+09	1.621272016e-01	1.246313294e-01
1.941645850e+09	1.656068358e-01	1.242199795e-01
1.941646000e+09	1.634852034e-01	1.241459029e-01
1.941646150e+09	1.636101778e-01	1.251467352e-01
1.941646300e+09	1.639163775e-01	1.243065937e-01
1.941646450e+09	1.636954930e-01	1.244992071e-01
1.941646600e+09	1.619911240e-01	1.233043773e-01
1.941646750e+09	1.647719401e-01	1.226271530e-01
1.941646900e+09	1.635523553e-01	1.261196390e-01
1.941647050e+09	1.628446968e-01	1.245777664e-01
1.941647200e+09	1.650779015e-01	1.257212017e-01
1.941647350e+09	1.657263291e-01	1.230360689e-01
1.941647500e+09	1.626614732e-01	1.224930726e-01
1.941647650e+09	1.641831028e-01	1.225014867e-01
1.941647800e+09	1.640769951e-01	1.223792909e-01
1.941647950e+09	1.618006962e-01	1.248488807e-01
1.941648100e+09	1.667047047e-01	1.244064295e-01
1.941648250e+09	1.645658604e-01	1.232476705e-01
1.941648400e+09	1.617585637e-01	1.224352776e-01
1.941648550e+09	1.634866578e-01	1.232010555e-01
1.941648700e+09	1.623265456e-01	1.225673420e-01
1.941648850e+09	1.641332402e-01	1.219041579e-01
1.941649000e+09	1.634241676e-01	1.237802808e-01
1.941649150e+09	1.630277641e-01	1.218029515e-01
1.941649300e+09	1.637453351e-01	1.232415133e-01
1.941649450e+09	1.644206482e-01	1.224129626e-01
1.941649600e+09	1.628535896e-01	1.236938258e-01
1.941649750e+09	1.627946726e-01	1.228488641e-01
1.941649900e+09	1.631279192e-01	1.224529150e-01
1.941650050e+09	1.632099492e-01	1.208413678e-01
1.941650200e+09	1.635472647e-01	1.230505791e-01
1.941650350e+09	1.638463610e-01	1.222524300e-01
1.941650500e+09	1.640043932e-01	1.225558378e-01
1.941650650e+09	1.622207439e-01	1.235506467e-01
1.941650800e+09	1.628390810e-01	1.219429995e-01
1.941650950e+09	1.608714012e-01	1.222418666e-01
1.941651100e+09	1.640947135e-01	1.220107694e-01
1.941651250e+09	1.649458775e-01	1.225310954e-01
1.941651400e+09	1.632882184e-01	1.216221745e-01
1.941651550e+09	1.631787929e-01	1.222196443e-01
1.941651700e+09	1.636188817e-01	1.212113331e-01
1.941651850e+09	1.636387425e-01	1.203513255e-01
1.941652000e+09	1.644280152e-01	1.224966739e-01
1.941652150e+09	1.636035177e-01	1.215197404e-01
1.941652300e+09	1.640993798e-01	1.214654269e-01
1.941652450e+09	1.645171325e-01	1.207913279e-01
1.941652600e+09	1.638705220e-01	1.207681214e-01
1.941652750e+09	1.630723612e-01	1.232242387e-01
1.941652900e+09	1.659845725e-01	1.202783877e-01
1.941653050e+09	1.641918711e-01	1.212672307e-01
1.941653200e+09	1.641583961e-01	1.205545702e-01
1.941653350e+09	1.617688134e-01	1.182770346e-01
1.941653500e+09	1.631071194e-01	1.219003925e-01
1.941653650e+09	1.632030580e-01	1.194099082e-01
1.941653800e+09	1.635898750e-01	1.204956093e-01
1.941653950e+09	1.636205652e-01	1.213753719e-01
1.941654100e+09	1.639869798e-01	1.202866840e-01
1.941654250e+09	1.640786484e-01	1.218255686e-01
1.941654400e+09	1.657690390e-01	1.210388909e-01
1.941654550e+09	1.645484038e-01	1.217348875e-01
1.941654700e+09	1.630758366e-01	1.209407008e-01
1.941654850e+09	1.649269364e-01	1.220375924e-01
1.941655000e+09	1.645364125e-01	1.208969047e-01
1.941655150e+09	1.641276809e-01	1.188801337e-01
1.941655300e+09	1.640975883e-01	1.193598280e-01
1.941655450e+09	1.644128527e-01	1.215942379e-01
1.941655600e+09	1.648129233e-01	1.188485275e-01
1.941655750e+09	1.652410564e-01	1.206811784e-01
1.941655900e+09	1.652337029e-01	1.205558708e-01
1.941656050e+09	1.643130198e-01	1.202884810e-01
1.941656200e+09	1.642880849e-01	1.204631706e-01
1.941656350e+09	1.649323123e-01	1.196250120e-01
1.941656500e+09	1.649748407e-01	1.198251195e-01
1.941656650e+09	1.663102695e-01	1.192610349e-01
1.941656800e+09	1.645024765e-01	1.199123926e-01
1.941656950e+09	1.646476789e-01	1.190781018e-01
1.941657100e+09	1.648652327e-01	1.181733497e-01
1.941657250e+09	1.636972027e-01	1.196106049e-01
1.941657400e+09	1.645292473e-01	1.169603945e-01
1.941657550e+09	1.638493711e-01	1.192557865e-01
1.941657700e+09	1.634504566e-01	1.188691234e-01
1.941657850e+09	1.637457212e-01	1.188719468e-01
1.941658000e+09	1.637513748e-01	1.184465547e-01
1.941658150e+09	1.658465230e-01	1.187786442e-01
1.941658300e+09	1.635368613e-01	1.185866822e-01
1.941658450e+09	1.660582360e-01	1.180039471e-01
1.941658600e+09	1.649772557e-01	1.186606611e-01
1.941658750e+09	1.633902572e-01	1.178547962e-01
1.941658900e+09	1.640806500e-01	1.172061922e-01
1.941659050e+09	1.634837525e-01	1.196188712e-01
1.941659200e+09	1.628877602e-01	1.158704129e-01
1.941659350e+09	1.645172756e-01	1.182706035e-01
1.941659500e+09	1.635325402e-01	1.167586059e-01
1.941659650e+09	1.643487652e-01	1.173567515e-01
1.941659800e+09	1.645189268e-01	1.172391818e-01
1.941659950e+09	1.635220298e-01	1.185082008e-01
1.941660100e+09	1.648081980e-01	1.188506212e-01
1.941660250e+09	1.651872241e-01	1.170357744e-01
1.941660400e+09	1.645766094e-01	1.184485842e-01
1.941660550e+09	1.624032331e-01	1.164984900e-01
1.941660700e+09	1.641318229e-01	1.176823730e-01
1.941660850e+09	1.654592026e-01	1.165163997e-01
1.941661000e+09	1.627092011e-01	1.191396497e-01
1.941661150e+09	1.652173481e-01	1.185820774e-01
1.941661300e+09	1.631586628e-01	1.184181474e-01
1.941661450e+09	1.635426878e-01	1.176258007e-01
1.941661600e+09	1.636456679e-01	1.169426102e-01
1.941661750e+09	1.632733982e-01	1.170858064e-01
1.941661900e+09	1.634206652e-01	1.174003769e-01
1.941662050e+09	1.628463553e-01	1.168904047e-01
1.941662200e+09	1.649321452e-01	1.162048335e-01
1.941662350e+09	1.660387160e-01	1.151150153e-01
1.941662500e+09	1.631365520e-01	1.179794382e-01
1.941662650e+09	1.653777824e-01	1.163262952e-01
1.941662800e+09	1.640503914e-01	1.161115473e-01
1.941662950e+09	1.646408551e-01	1.157682959e-01
1.941663100e+09	1.654118388e-01	1.165376928e-01
1.941663250e+09	1.647857980e-01	1.141966408e-01
1.941663400e+09	1.649677204e-01	1.162797968e-01
1.941663550e+09	1.622883686e-01	1.170987687e-01
1.941663700e+09	1.651545820e-01	1.169358660e-01
1.941663850e+09	1.637268148e-01	1.158584494e-01
1.941664000e+09	1.644245659e-01	1.170432937e-01
1.941664150e+09	1.660836640e-01	1.171811796e-01
1.941664300e+09	1.641395183e-01	1.161709917e-01
1.941664450e+09	1.649423047e-01	1.153893650e-01
1.941664600e+09	1.638857411e-01	1.168001963e-01
1.941664750e+09	1.631012636e-01	1.158382227e-01
1.941664900e+09	1.634713528e-01	1.150356988e-01
1.941665050e+09	1.634369123e-01	1.147601327e-01
1.941665200e+09	1.633562359e-01	1.153774814e-01
1.941665350e+09	1.624411989e-01	1.189281007e-01
1.941665500e+09	1.646462878e-01	1.170131639e-01
1.941665650e+09	1.646049583e-01	1.158601000e-01
1.941665800e+09	1.632585082e-01	1.158826969e-01
1.941665950e+09	1.642686598e-01	1.144710100e-01
1.941666100e+09	1.641100224e-01	1.152434037e-01
1.941666250e+09	1.627572996e-01	1.151539570e-01
1.941666400e+09	1.632467754e-01	1.151151411e-01
1.941666550e+09	1.645658788e-01	1.138254735e-01
1.941666700e+09	1.637855643e-01	1.136269550e-01
1.941666850e+09	1.651512002e-01	1.160185920e-01
1.941667000e+09	1.636085120e-01	1.128001026e-01
1.941667150e+09	1.652846386e-01	1.136832950e-01
1.941667300e+09	1.653555459e-01	1.153754051e-01
1.941667450e+09	1.635935646e-01	1.125504114e-01
1.941667600e+09	1.643562196e-01	1.136639751e-01
1.941667750e+09	1.638787979e-01	1.132312227e-01
1.941667900e+09	1.636607002e-01	1.146489965e-01
1.941668050e+09	1.623167103e-01	1.137949627e-01
1.941668200e+09	1.636752573e-01	1.124839599e-01
1.941668350e+09	1.653944337e-01	1.151933363e-01
1.941668500e+09	1.656517221e-01	1.136823365e-01
1.941668650e+09	1.660400901e-01	1.132802887e-01
1.941668800e+09	1.645840767e-01	1.132067384e-01
1.941668950e+09	1.622448378e-01	1.125415377e-01
1.941669100e+09	1.646100916e-01	1.145875921e-01
1.941669250e+09	1.643360095e-01	1.140657701e-01
1.941669400e+09	1.641306526e-01	1.124717166e-01
1.941669550e+09	1.647496159e-01	1.149742896e-01
1.941669700e+09	1.649293849e-01	1.135952036e-01
1.941669850e+09	1.643723564e-01	1.134592149e-01
1.941670000e+09	1.644776027e-01	1.121845439e-01
1.941670150e+09	1.638889358e-01	1.142471854e-01
1.941670300e+09	1.639497233e-01	1.124140544e-01
1.941670450e+09	1.629755469e-01	1.136806477e-01
1.941670600e+09	1.648539590e-01	1.129625000e-01
1.941670750e+09	1.629818707e-01	1.129340002e-01
1.941670900e+09	1.647407087e-01	1.125500072e-01
1.941671050e+09	1.628005689e-01	1.127937238e-01
1.941671200e+09	1.643846868e-01	1.128941930e-01
1.941671350e+09	1.641096638e-01	1.124059821e-01
1.941671500e+09	1.641346114e-01	1.138742257e-01
1.941671650e+09	1.647728279e-01	1.119595879e-01
1.941671800e+09	1.648383033e-01	1.119393720e-01
1.941671950e+09	1.632477110e-01	1.116059684e-01
1.941672100e+09	1.651666821e-01	1.138565111e-01
1.941672250e+09	1.639635924e-01	1.124677440e-01
1.941672400e+09	1.656937071e-01	1.123169281e-01
1.941672550e+09	1.639092938e-01	1.132595846e-01
1.941672700e+09	1.635142189e-01	1.125541919e-01
1.941672850e+09	1.659370077e-01	1.128652826e-01
1.941673000e+09	1.653149393e-01	1.111195081e-01
1.941673150e+09	1.650623713e-01	1.111874095e-01
1.941673300e+09	1.639654610e-01	1.106368781e-01
1.941673450e+09	1.622991496e-01	1.120299303e-01
1.941673600e+09	1.645775626e-01	1.101233288e-01
1.941673750e+09	1.637311921e-01	1.114065458e-01
1.941673900e+09	1.652084351e-01	1.089949550e-01
1.941674050e+09	1.634111190e-01	1.110113018e-01
1.941674200e+09	1.642879731e-01	1.116567208e-01
1.941674350e+09	1.638434611e-01	1.124294145e-01
1.941674500e+09	1.643252717e-01	1.102808715e-01
1.941674650e+09	1.638382391e-01	1.120047765e-01
1.941674800e+09	1.634422790e-01	1.114528578e-01
1.941674950e+09	1.640253193e-01	1.105342606e-01
1.941675100e+09	1.633557931e-01	1.107580511e-01
1.941675250e+09	1.627736596e-01	1.098209623e-01
1.941675400e+09	1.650484501e-01	1.110025420e-01
1.941675550e+09	1.640869593e-01	1.099120318e-01
1.941675700e+09	1.634551150e-01	1.107961367e-01
1.941675850e+09	1.640185860e-01	1.112495006e-01
1.941676000e+09	1.659259325e-01	1.093016681e-01
1.941676150e+09	1.639882543e-01	1.109658931e-01
1.941676300e+09	1.636158280e-01	1.082627549e-01
1.941676450e+09	1.644204843e-01	1.104871196e-01
1.941676600e+09	1.636719530e-01	1.089125750e-01
1.941676750e+09	1.621790296e-01	1.100564646e-01
1.941676900e+09	1.620881270e-01	1.101921021e-01
1.941677050e+09	1.642159657e-01	1.113388113e-01
1.941677200e+09	1.635406740e-01	1.097152989e-01
1.941677350e+09	1.633235102e-01	1.094077991e-01
1.941677500e+09	1.635054259e-01	1.102234834e-01
1.941677650e+09	1.654690251e-01	1.097374823e-01
1.941677800e+09	1.628699600e-01	1.092710415e-01
1.941677950e+09	1.647891880e-01	1.089092903e-01
1.941678100e+09	1.640814720e-01	1.094327215e-01
1.941678250e+09	1.632099625e-01	1.095010347e-01
1.941678400e+09	1.638936201e-01	1.100898320e-01
1.941678550e+09	1.631157178e-01	1.087192708e-01
1.941678700e+09	1.629900736e-01	1.084438776e-01
1.941678850e+09	1.635513977e-01	1.080707279e-01
1.941679000e+09	1.647157429e-01	1.082868258e-01
1.941679150e+09	1.642304181e-01	1.093685983e-01
1.941679300e+09	1.642822660e-01	1.093817845e-01
1.941679450e+09	1.634461885e-01	1.082162325e-01
1.941679600e+09	1.633445641e-01	1.085303035e-01
1.941679750e+09	1.636050552e-01	1.095981301e-01
1.941679900e+09	1.639178510e-01	1.095224067e-01
1.941680050e+09	1.627735360e-01	1.075938517e-01
1.941680200e+09	1.652646494e-01	1.064662881e-01
1.941680350e+09	1.634657544e-01	1.080214825e-01
1.941680500e+09	1.640117143e-01	1.074451028e-01
1.941680650e+09	1.650410690e-01	1.086990773e-01
1.941680800e+09	1.643305409e-01	1.085313255e-01
1.941680950e+09	1.643975347e-01	1.078748916e-01
1.941681100e+09	1.630852904e-01	1.074628082e-01
1.941681250e+09	1.655567203e-01	1.088883537e-01
1.941681400e+09	1.649890414e-01	1.078970577e-01
1.941681550e+09	1.648037132e-01	1.080736721e-01
1.941681700e+09	1.631962959e-01	1.077862928e-01
1.941681850e+09	1.645092408e-01	1.074738075e-01
1.941682000e+09	1.664206907e-01	1.084378274e-01
1.941682150e+09	1.660758929e-01	1.072911330e-01
1.941682300e+09	1.636218025e-01	1.076995141e-01
1.941682450e+09	1.642035355e-01	1.084863285e-01
1.941682600e+09	1.641131219e-01	1.067329352e-01
1.941682750e+09	1.631680107e-01	1.084564395e-01
1.941682900e+09	1.644926791e-01	1.061936214e-01
1.941683050e+09	1.641719415e-01	1.059767897e-01
1.941683200e+09	1.638108284e-01	1.062701641e-01
1.941683350e+09	1.631887032e-01	1.070035882e-01
1.941683500e+09	1.653402587e-01	1.063234722e-01
1.941683650e+09	1.656956912e-01	1.074628752e-01
1.941683800e+09	1.633148309e-01	1.065975812e-01
1.941683950e+09	1.652954947e-01	1.067457477e-01
1.941684100e+09	1.634117075e-01	1.045878010e-01
1.941684250e+09	1.636323497e-01	1.073256268e-01
1.941684400e+09	1.655910428e-01	1.056991679e-01
1.941684550e+09	1.643427891e-01	1.032681193e-01
1.941684700e+09	1.633204625e-01	1.055612315e-01
1.941684850e+09	1.653932758e-01	1.062737102e-01
1.941685000e+09	1.670887054e-01	1.048199428e-01
1.941685150e+09	1.638265056e-01	1.065652538e-01
1.941685300e+09	1.638433671e-01	1.074598886e-01
1.941685450e+09	1.637919664e-01	1.042993208e-01
1.941685600e+09	1.640615111e-01	1.052082033e-01
1.941685750e+09	1.639621833e-01	1.055258014e-01
1.941685900e+09	1.636067970e-01	1.045131919e-01
1.941686050e+09	1.656754643e-01	1.071621680e-01
1.941686200e+09	1.630136938e-01	1.033542274e-01
1.941686350e+09	1.639652710e-01	1.053570834e-01
1.941686500e+09	1.633154729e-01	1.046622022e-01
1.941686650e+09	1.647427307e-01	1.054911253e-01
1.941686800e+09	1.637125162e-01	1.050888250e-01
1.941686950e+09	1.647708111e-01	1.059983668e-01
1.941687100e+09	1.636863583e-01	1.054547039e-01
1.941687250e+09	1.639661635e-01	1.048092479e-01
1.941687400e+09	1.646455655e-01	1.051816968e-01
1.941687550e+09	1.648681581e-01	1.052087339e-01
1.941687700e+09	1.631292238e-01	1.036312597e-01
1.941687850e+09	1.644098209e-01	1.032900849e-01
1.941688000e+09	1.655069279e-01	1.057339813e-01
1.941688150e+09	1.632691871e-01	1.028827314e-01
1.941688300e+09	1.647202494e-01	1.048110616e-01
1.941688450e+09	1.659836225e-01	1.049420318e-01
1.941688600e+09	1.630015609e-01	1.050611584e-01
1.941688750e+09	1.641714053e-01	1.041180642e-01
1.941688900e+09	1.653282375e-01	1.036700325e-01
1.941689050e+09	1.637963257e-01	1.013124286e-01
1.941689200e+09	1.634126946e-01	1.046350881e-01
1.941689350e+09	1.633574947e-01	1.046241992e-01
1.941689500e+09	1.640822482e-01	1.025689838e-01
1.941689650e+09	1.659126169e-01	1.045519583e-01
1.941689800e+09	1.643734695e-01	1.034887773e-01
1.941689950e+09	1.643275075e-01	1.028897077e-01
1.941690100e+09	1.645564976e-01	1.007933953e-01
1.941690250e+09	1.666273150e-01	1.026978627e-01
1.941690400e+09	1.633529044e-01	1.021936487e-01
1.941690550e+09	1.640556283e-01	1.026151063e-01
1.941690700e+09	1.639186418e-01	1.017238066e-01
1.941690850e+09	1.641759666e-01	1.023704382e-01
1.941691000e+09	1.638807498e-01	1.020536253e-01
1.941691150e+09	1.637663857e-01	1.027547389e-01
1.941691300e+09	1.621644662e-01	1.025746253e-01
1.941691450e+09	1.650118619e-01	1.012218555e-01
1.941691600e+09	1.644230779e-01	1.024911276e-01
1.941691750e+09	1.638910625e-01	1.009258450e-01
1.941691900e+09	1.630394501e-01	1.014205874e-01
1.941692050e+09	1.643034909e-01	1.024217978e-01
1.941692200e+09	1.637612415e-01	1.014730909e-01
1.941692350e+09	1.654811606e-01	1.007832824e-01
1.941692500e+09	1.638612423e-01	1.017647316e-01
1.941692650e+09	1.645212606e-01	1.024775079e-01
1.941692800e+09	1.669801759e-01	1.017061720e-01
1.941692950e+09	1.649063560e-01	1.029866643e-01
1.941693100e+09	1.624270346e-01	1.014984280e-01
1.941693250e+09	1.626979744e-01	1.000341274e-01
1.941693400e+09	1.643532205e-01	1.028450522e-01
1.941693550e+09	1.636280068e-01	1.012083682e-01
1.941693700e+09	1.657028970e-01	1.002441718e-01
1.941693850e+09	1.623964559e-01	1.024493232e-01
1.941694000e+09	1.648950568e-01	1.015400876e-01
1.941694150e+09	1.634834997e-01	1.000522247e-01
1.941694300e+09	1.631294552e-01	1.002764336e-01
1.941694450e+09	1.636722311e-01	9.953150230e-02
1.941694600e+09	1.639415241e-01	1.000639339e-01
1.941694750e+09	1.634919301e-01	1.004484531e-01
1.941694900e+09	1.649323966e-01	1.002294389e-01
1.941695050e+09	1.628735397e-01	1.005501622e-01
1.941695200e+09	1.637382836e-01	1.012654110e-01
1.941695350e+09	1.636647353e-01	9.970505986e-02
1.941695500e+09	1.625843115e-01	1.009454352e-01
1.941695650e+09	1.621231871e-01	9.912171111e-02
1.941695800e+09	1.638125649e-01	9.879650806e-02
1.941695950e+09	1.634556788e-01	1.011552413e-01
1.941696100e+09	1.633449585e-01	9.981772032e-02
1.941696250e+09	1.639794922e-01	9.947159364e-02
1.941696400e+09	1.650973197e-01	1.000564791e-01
1.941696550e+09	1.642383961e-01	1.002139454e-01
1.941696700e+09	1.648814867e-01	9.973070230e-02
1.941696850e+09	1.635822941e-01	9.892615706e-02
1.941697000e+09	1.641608505e-01	9.788494251e-02
1.941697150e+09	1.637060764e-01	1.001233856e-01
1.941697300e+09	1.636356542e-01	1.002787563e-01
1.941697450e+09	1.654877510e-01	9.813462546e-02
1.941697600e+09	1.632933326e-01	9.915584051e-02
1.941697750e+09	1.626451492e-01	1.008740783e-01
1.941697900e+09	1.635269848e-01	1.003023886e-01
1.941698050e+09	1.635347283e-01	9.850546624e-02
1.941698200e+09	1.646060616e-01	9.899629001e-02
1.941698350e+09	1.642084414e-01	9.771048952e-02
1.941698500e+09	1.639831761e-01	9.909996014e-02
1.941698650e+09	1.631375411e-01	1.008497746e-01
1.941698800e+09	1.640807915e-01	9.866980014e-02
1.941698950e+09	1.626722383e-01	9.765845397e-02
1.941699100e+09	1.649477801e-01	9.833006313e-02
1.941699250e+09	1.626361383e-01	9.854988655e-02
1.941699400e+09	1.633004815e-01	9.983383536e-02
1.941699550e+09	1.624925498e-01	9.627239143e-02
1.941699700e+09	1.618493360e-01	9.752895162e-02
1.941699850e+09	1.625050615e-01	9.691414806e-02
1.941700000e+09	1.635729404e-01	9.894048289e-02
1.941700150e+09	1.619181930e-01	9.884183214e-02
1.941700300e+09	1.647065815e-01	9.831955428e-02
1.941700450e+09	1.628765099e-01	9.683454675e-02
1.941700600e+09	1.629017299e-01	9.698611542e-02
1.941700750e+09	1.640138635e-01	9.544504895e-02
1.941700900e+09	1.624826826e-01	9.932545233e-02
1.941701050e+09	1.631444042e-01	9.733865278e-02
1.941701200e+09	1.613810953e-01	9.603638942e-02
1.941701350e+09	1.619797781e-01	9.804638603e-02
1.941701500e+09	1.661234186e-01	9.683663374e-02
1.941701650e+09	1.615886433e-01	9.744461143e-02
1.941701800e+09	1.636668977e-01	9.699167853e-02
1.941701950e+09	1.636145194e-01	9.778851180e-02
1.941702100e+09	1.634974747e-01	9.837037563e-02
1.941702250e+09	1.632577252e-01	9.680308760e-02
1.941702400e+09	1.650805402e-01	9.687298240e-02
1.941702550e+09	1.635468078e-01	9.611972888e-02
1.941702700e+09	1.632517189e-01	9.607923867e-02
1.941702850e+09	1.621808842e-01	9.610385090e-02
1.941703000e+09	1.637568135e-01	9.657154922e-02
1.941703150e+09	1.639227865e-01	9.693530953e-02
