# Source ADC	Temp 100.0 mK	PDUT -80.0 dBm
# BW 1.0 Hz	rate 1.0000e+00 MHz	rang (5, 5)
# LER1944	PSG 4.5	PRF -4.0
# AttVDUT 12006210005 30.5 dB	AttVIQ 12201130093 26.75 dB
# LOAtt 4.5 dB	InAtt 12.0 dB	OutAtt 7.1 dB
# LNA 30.0 dB	RTA 80.0 dB	DC 5.0
# Rigol 	ch 3	0.027 W	2.08 V	0.013 A
# Mixer	Name: polyphase	
# CLoss: -1.2	AInvalance: -0.07	IOffset: 0.0003	
# QOffset: 0.0001	PhError: -0.002	
# BBCON	Tbb 10.0 K	Success	P0.003 I1.0 D1.0
#
Freq(Hz) 	 I(V) 	 Q(V)
1.9412048e+09	-2.4905914e-01	-6.2450409e-01
1.9412054e+09	-2.4918364e-01	-6.2430990e-01
1.9412060e+09	-2.4939518e-01	-6.2453191e-01
1.9412066e+09	-2.4965014e-01	-6.2427606e-01
1.9412072e+09	-2.4979210e-01	-6.2410309e-01
1.9412078e+09	-2.5008164e-01	-6.2387591e-01
1.9412084e+09	-2.5044560e-01	-6.2350590e-01
1.9412090e+09	-2.5088163e-01	-6.2341694e-01
1.9412096e+09	-2.5106978e-01	-6.2340875e-01
1.9412102e+09	-2.5142377e-01	-6.2313190e-01
1.9412108e+09	-2.5153599e-01	-6.2313667e-01
1.9412114e+09	-2.5176616e-01	-6.2305942e-01
1.9412120e+09	-2.5204365e-01	-6.2279252e-01
1.9412126e+09	-2.5221181e-01	-6.2262349e-01
1.9412132e+09	-2.5239154e-01	-6.2235106e-01
1.9412138e+09	-2.5260949e-01	-6.2229124e-01
1.9412144e+09	-2.5327756e-01	-6.2206680e-01
1.9412150e+09	-2.5338671e-01	-6.2195428e-01
1.9412156e+09	-2.5349568e-01	-6.2180645e-01
1.9412162e+09	-2.5405405e-01	-6.2137749e-01
1.9412168e+09	-2.5412811e-01	-6.2137960e-01
1.9412174e+09	-2.5454866e-01	-6.2125557e-01
1.9412180e+09	-2.5455465e-01	-6.2126687e-01
1.9412186e+09	-2.5470246e-01	-6.2107321e-01
1.9412192e+09	-2.5509937e-01	-6.2095823e-01
1.9412198e+09	-2.5524580e-01	-6.2076933e-01
1.9412204e+09	-2.5546615e-01	-6.2047526e-01
1.9412210e+09	-2.5581616e-01	-6.2039088e-01
1.9412216e+09	-2.5613150e-01	-6.1999553e-01
1.9412222e+09	-2.5631462e-01	-6.2008431e-01
1.9412228e+09	-2.5669691e-01	-6.1988818e-01
1.9412234e+09	-2.5697682e-01	-6.1982907e-01
1.9412240e+09	-2.5722184e-01	-6.1938176e-01
1.9412246e+09	-2.5756462e-01	-6.1952887e-01
1.9412252e+09	-2.5754077e-01	-6.1921144e-01
1.9412258e+09	-2.5781523e-01	-6.1925697e-01
1.9412264e+09	-2.5827884e-01	-6.1878867e-01
1.9412270e+09	-2.5854254e-01	-6.1867992e-01
1.9412276e+09	-2.5883568e-01	-6.1840204e-01
1.9412282e+09	-2.5894951e-01	-6.1823239e-01
1.9412288e+09	-2.5939565e-01	-6.1822003e-01
1.9412294e+09	-2.5964828e-01	-6.1778060e-01
1.9412300e+09	-2.5976814e-01	-6.1779251e-01
1.9412306e+09	-2.6004441e-01	-6.1757937e-01
1.9412312e+09	-2.6072568e-01	-6.1749354e-01
1.9412318e+09	-2.6051466e-01	-6.1749358e-01
1.9412324e+09	-2.6074642e-01	-6.1718126e-01
1.9412330e+09	-2.6122098e-01	-6.1685642e-01
1.9412336e+09	-2.6137084e-01	-6.1693106e-01
1.9412342e+09	-2.6170266e-01	-6.1675930e-01
1.9412348e+09	-2.6220377e-01	-6.1644133e-01
1.9412354e+09	-2.6219391e-01	-6.1623168e-01
1.9412360e+09	-2.6249719e-01	-6.1622675e-01
1.9412366e+09	-2.6286303e-01	-6.1584810e-01
1.9412372e+09	-2.6296836e-01	-6.1577942e-01
1.9412378e+09	-2.6322976e-01	-6.1571781e-01
1.9412384e+09	-2.6352749e-01	-6.1528684e-01
1.9412390e+09	-2.6374924e-01	-6.1531112e-01
1.9412396e+09	-2.6409055e-01	-6.1508495e-01
1.9412402e+09	-2.6433807e-01	-6.1494930e-01
1.9412408e+09	-2.6450694e-01	-6.1479334e-01
1.9412414e+09	-2.6484075e-01	-6.1454610e-01
1.9412420e+09	-2.6512795e-01	-6.1462982e-01
1.9412426e+09	-2.6526784e-01	-6.1441508e-01
1.9412432e+09	-2.6557685e-01	-6.1421069e-01
1.9412438e+09	-2.6614672e-01	-6.1379462e-01
1.9412444e+09	-2.6619847e-01	-6.1364218e-01
1.9412450e+09	-2.6652917e-01	-6.1340246e-01
1.9412456e+09	-2.6661096e-01	-6.1329646e-01
1.9412462e+09	-2.6662031e-01	-6.1335818e-01
1.9412468e+09	-2.6735069e-01	-6.1289852e-01
1.9412474e+09	-2.6750068e-01	-6.1303266e-01
1.9412480e+09	-2.6765715e-01	-6.1272535e-01
1.9412486e+09	-2.6784352e-01	-6.1254151e-01
1.9412492e+09	-2.6824631e-01	-6.1240657e-01
1.9412498e+09	-2.6859475e-01	-6.1213660e-01
1.9412504e+09	-2.6878218e-01	-6.1205414e-01
1.9412510e+09	-2.6877006e-01	-6.1201183e-01
1.9412516e+09	-2.6919596e-01	-6.1169138e-01
1.9412522e+09	-2.6978990e-01	-6.1141057e-01
1.9412528e+09	-2.6980173e-01	-6.1113432e-01
1.9412534e+09	-2.7029940e-01	-6.1082607e-01
1.9412540e+09	-2.7035766e-01	-6.1097116e-01
1.9412546e+09	-2.7050165e-01	-6.1083026e-01
1.9412552e+09	-2.7067459e-01	-6.1045753e-01
1.9412558e+09	-2.7106624e-01	-6.1052394e-01
1.9412564e+09	-2.7132724e-01	-6.1026544e-01
1.9412570e+09	-2.7158711e-01	-6.1003298e-01
1.9412576e+09	-2.7223995e-01	-6.0982178e-01
1.9412582e+09	-2.7215406e-01	-6.0990536e-01
1.9412588e+09	-2.7234683e-01	-6.0921484e-01
1.9412594e+09	-2.7288710e-01	-6.0899237e-01
1.9412600e+09	-2.7290504e-01	-6.0926509e-01
1.9412606e+09	-2.7316352e-01	-6.0907290e-01
1.9412612e+09	-2.7340295e-01	-6.0891110e-01
1.9412618e+09	-2.7375023e-01	-6.0853401e-01
1.9412624e+09	-2.7404486e-01	-6.0849439e-01
1.9412630e+09	-2.7432252e-01	-6.0826360e-01
1.9412636e+09	-2.7469758e-01	-6.0820716e-01
1.9412642e+09	-2.7512551e-01	-6.0750093e-01
1.9412648e+09	-2.7483417e-01	-6.0785952e-01
1.9412654e+09	-2.7523596e-01	-6.0752636e-01
1.9412660e+09	-2.7556490e-01	-6.0713626e-01
1.9412666e+09	-2.7607266e-01	-6.0704594e-01
1.9412672e+09	-2.7622370e-01	-6.0670451e-01
1.9412678e+09	-2.7640501e-01	-6.0661895e-01
1.9412684e+09	-2.7677246e-01	-6.0656562e-01
1.9412690e+09	-2.7689617e-01	-6.0616731e-01
1.9412696e+09	-2.7711752e-01	-6.0615700e-01
1.9412702e+09	-2.7765234e-01	-6.0601397e-01
1.9412708e+09	-2.7771346e-01	-6.0579860e-01
1.9412714e+09	-2.7811388e-01	-6.0559206e-01
1.9412720e+09	-2.7844587e-01	-6.0539109e-01
1.9412726e+09	-2.7865709e-01	-6.0532661e-01
1.9412732e+09	-2.7878402e-01	-6.0493904e-01
1.9412738e+09	-2.7916677e-01	-6.0463514e-01
1.9412744e+09	-2.7958538e-01	-6.0458403e-01
1.9412750e+09	-2.7942219e-01	-6.0458990e-01
1.9412756e+09	-2.8008647e-01	-6.0404731e-01
1.9412762e+09	-2.8029848e-01	-6.0398701e-01
1.9412768e+09	-2.8038902e-01	-6.0387761e-01
1.9412774e+09	-2.8079913e-01	-6.0375384e-01
1.9412780e+09	-2.8100876e-01	-6.0329701e-01
1.9412786e+09	-2.8122597e-01	-6.0328929e-01
1.9412792e+09	-2.8125453e-01	-6.0304321e-01
1.9412798e+09	-2.8173397e-01	-6.0276532e-01
1.9412804e+09	-2.8196775e-01	-6.0269138e-01
1.9412810e+09	-2.8227830e-01	-6.0223435e-01
1.9412816e+09	-2.8282945e-01	-6.0226565e-01
1.9412822e+09	-2.8279484e-01	-6.0193656e-01
1.9412828e+09	-2.8306574e-01	-6.0193289e-01
1.9412834e+09	-2.8312524e-01	-6.0203791e-01
1.9412840e+09	-2.8352023e-01	-6.0159564e-01
1.9412846e+09	-2.8395343e-01	-6.0109397e-01
1.9412852e+09	-2.8428634e-01	-6.0125313e-01
1.9412858e+09	-2.8448898e-01	-6.0085711e-01
1.9412864e+09	-2.8467950e-01	-6.0069572e-01
1.9412870e+09	-2.8490384e-01	-6.0060413e-01
1.9412876e+09	-2.8526096e-01	-6.0020965e-01
1.9412882e+09	-2.8554771e-01	-6.0008469e-01
1.9412888e+09	-2.8579571e-01	-5.9982322e-01
1.9412894e+09	-2.8611556e-01	-5.9963795e-01
1.9412900e+09	-2.8642346e-01	-5.9958583e-01
1.9412906e+09	-2.8661081e-01	-5.9919323e-01
1.9412912e+09	-2.8675913e-01	-5.9920803e-01
1.9412918e+09	-2.8727701e-01	-5.9886342e-01
1.9412924e+09	-2.8746197e-01	-5.9855099e-01
1.9412930e+09	-2.8757875e-01	-5.9854597e-01
1.9412936e+09	-2.8811489e-01	-5.9823057e-01
1.9412942e+09	-2.8817265e-01	-5.9794906e-01
1.9412948e+09	-2.8845152e-01	-5.9789864e-01
1.9412954e+09	-2.8859718e-01	-5.9735762e-01
1.9412960e+09	-2.8884506e-01	-5.9743531e-01
1.9412966e+09	-2.8937103e-01	-5.9708274e-01
1.9412972e+09	-2.8965351e-01	-5.9674631e-01
1.9412978e+09	-2.8976681e-01	-5.9669031e-01
1.9412984e+09	-2.9005644e-01	-5.9640048e-01
1.9412990e+09	-2.9052372e-01	-5.9621676e-01
1.9412996e+09	-2.9046285e-01	-5.9627174e-01
1.9413002e+09	-2.9113608e-01	-5.9583893e-01
1.9413008e+09	-2.9107663e-01	-5.9576117e-01
1.9413014e+09	-2.9137579e-01	-5.9552798e-01
1.9413020e+09	-2.9170486e-01	-5.9530223e-01
1.9413026e+09	-2.9207278e-01	-5.9520368e-01
1.9413032e+09	-2.9207122e-01	-5.9501815e-01
1.9413038e+09	-2.9238641e-01	-5.9480327e-01
1.9413044e+09	-2.9261913e-01	-5.9457980e-01
1.9413050e+09	-2.9296368e-01	-5.9445113e-01
1.9413056e+09	-2.9328843e-01	-5.9410540e-01
1.9413062e+09	-2.9356943e-01	-5.9385612e-01
1.9413068e+09	-2.9380507e-01	-5.9383976e-01
1.9413074e+09	-2.9390680e-01	-5.9367191e-01
1.9413080e+09	-2.9430808e-01	-5.9333667e-01
1.9413086e+09	-2.9460449e-01	-5.9310132e-01
1.9413092e+09	-2.9496958e-01	-5.9293179e-01
1.9413098e+09	-2.9524810e-01	-5.9240090e-01
1.9413104e+09	-2.9534042e-01	-5.9237431e-01
1.9413110e+09	-2.9577390e-01	-5.9226788e-01
1.9413116e+09	-2.9597945e-01	-5.9193267e-01
1.9413122e+09	-2.9647295e-01	-5.9155816e-01
1.9413128e+09	-2.9659751e-01	-5.9143469e-01
1.9413134e+09	-2.9661432e-01	-5.9160523e-01
1.9413140e+09	-2.9714379e-01	-5.9114404e-01
1.9413146e+09	-2.9746647e-01	-5.9100093e-01
1.9413152e+09	-2.9771503e-01	-5.9076498e-01
1.9413158e+09	-2.9781667e-01	-5.9042706e-01
1.9413164e+09	-2.9815068e-01	-5.9006586e-01
1.9413170e+09	-2.9836323e-01	-5.9017910e-01
1.9413176e+09	-2.9889251e-01	-5.8995058e-01
1.9413182e+09	-2.9895025e-01	-5.8942431e-01
1.9413188e+09	-2.9924669e-01	-5.8948819e-01
1.9413194e+09	-2.9956844e-01	-5.8904716e-01
1.9413200e+09	-2.9982635e-01	-5.8878572e-01
1.9413206e+09	-2.9998893e-01	-5.8865742e-01
1.9413212e+09	-3.0014516e-01	-5.8841883e-01
1.9413218e+09	-3.0068178e-01	-5.8830563e-01
1.9413224e+09	-3.0086484e-01	-5.8798379e-01
1.9413230e+09	-3.0097725e-01	-5.8757249e-01
1.9413236e+09	-3.0142301e-01	-5.8775431e-01
1.9413242e+09	-3.0170621e-01	-5.8726188e-01
1.9413248e+09	-3.0181991e-01	-5.8725204e-01
1.9413254e+09	-3.0210408e-01	-5.8692503e-01
1.9413260e+09	-3.0251504e-01	-5.8655715e-01
1.9413266e+09	-3.0275698e-01	-5.8638862e-01
1.9413272e+09	-3.0286677e-01	-5.8617567e-01
1.9413278e+09	-3.0327827e-01	-5.8590847e-01
1.9413284e+09	-3.0360030e-01	-5.8562806e-01
1.9413290e+09	-3.0384699e-01	-5.8549396e-01
1.9413296e+09	-3.0392875e-01	-5.8547793e-01
1.9413302e+09	-3.0447270e-01	-5.8504066e-01
1.9413308e+09	-3.0463685e-01	-5.8462905e-01
1.9413314e+09	-3.0480188e-01	-5.8468935e-01
1.9413320e+09	-3.0528652e-01	-5.8417058e-01
1.9413326e+09	-3.0528653e-01	-5.8418292e-01
1.9413332e+09	-3.0562825e-01	-5.8404862e-01
1.9413338e+09	-3.0612104e-01	-5.8365134e-01
1.9413344e+09	-3.0639359e-01	-5.8333156e-01
1.9413350e+09	-3.0637952e-01	-5.8322969e-01
1.9413356e+09	-3.0679223e-01	-5.8297247e-01
1.9413362e+09	-3.0703586e-01	-5.8259592e-01
1.9413368e+09	-3.0748027e-01	-5.8239265e-01
1.9413374e+09	-3.0757455e-01	-5.8229717e-01
1.9413380e+09	-3.0781210e-01	-5.8219374e-01
1.9413386e+09	-3.0817962e-01	-5.8180256e-01
1.9413392e+09	-3.0854230e-01	-5.8162079e-01
1.9413398e+09	-3.0861943e-01	-5.8126048e-01
1.9413404e+09	-3.0892363e-01	-5.8095076e-01
1.9413410e+09	-3.0939772e-01	-5.8079027e-01
1.9413416e+09	-3.0954278e-01	-5.8067018e-01
1.9413422e+09	-3.0976444e-01	-5.8051548e-01
1.9413428e+09	-3.1021109e-01	-5.8014751e-01
1.9413434e+09	-3.1028970e-01	-5.7986357e-01
1.9413440e+09	-3.1051234e-01	-5.7977486e-01
1.9413446e+09	-3.1083475e-01	-5.7964360e-01
1.9413452e+09	-3.1132865e-01	-5.7894470e-01
1.9413458e+09	-3.1160595e-01	-5.7892633e-01
1.9413464e+09	-3.1165370e-01	-5.7869218e-01
1.9413470e+09	-3.1197618e-01	-5.7859751e-01
1.9413476e+09	-3.1244656e-01	-5.7808147e-01
1.9413482e+09	-3.1253311e-01	-5.7822435e-01
1.9413488e+09	-3.1263105e-01	-5.7800595e-01
1.9413494e+09	-3.1305273e-01	-5.7768075e-01
1.9413500e+09	-3.1340927e-01	-5.7726205e-01
1.9413506e+09	-3.1360538e-01	-5.7675085e-01
1.9413512e+09	-3.1390496e-01	-5.7703573e-01
1.9413518e+09	-3.1396824e-01	-5.7652599e-01
1.9413524e+09	-3.1474593e-01	-5.7631685e-01
1.9413530e+09	-3.1481583e-01	-5.7602829e-01
1.9413536e+09	-3.1489851e-01	-5.7593978e-01
1.9413542e+09	-3.1523558e-01	-5.7548035e-01
1.9413548e+09	-3.1542251e-01	-5.7504076e-01
1.9413554e+09	-3.1598257e-01	-5.7498866e-01
1.9413560e+09	-3.1608904e-01	-5.7474542e-01
1.9413566e+09	-3.1640036e-01	-5.7457231e-01
1.9413572e+09	-3.1667640e-01	-5.7427960e-01
1.9413578e+09	-3.1704227e-01	-5.7396539e-01
1.9413584e+09	-3.1725403e-01	-5.7364809e-01
1.9413590e+09	-3.1740460e-01	-5.7355714e-01
1.9413596e+09	-3.1775314e-01	-5.7332997e-01
1.9413602e+09	-3.1819864e-01	-5.7278420e-01
1.9413608e+09	-3.1837016e-01	-5.7280168e-01
1.9413614e+09	-3.1846155e-01	-5.7248574e-01
1.9413620e+09	-3.1877663e-01	-5.7206411e-01
1.9413626e+09	-3.1917604e-01	-5.7193579e-01
1.9413632e+09	-3.1935737e-01	-5.7177859e-01
1.9413638e+09	-3.1959808e-01	-5.7157386e-01
1.9413644e+09	-3.1989944e-01	-5.7121251e-01
1.9413650e+09	-3.2021220e-01	-5.7089318e-01
1.9413656e+09	-3.2041570e-01	-5.7062988e-01
1.9413662e+09	-3.2088981e-01	-5.7041705e-01
1.9413668e+09	-3.2108912e-01	-5.7001603e-01
1.9413674e+09	-3.2128093e-01	-5.6979156e-01
1.9413680e+09	-3.2157408e-01	-5.6963264e-01
1.9413686e+09	-3.2181998e-01	-5.6931245e-01
1.9413692e+09	-3.2202423e-01	-5.6910627e-01
1.9413698e+09	-3.2272425e-01	-5.6871664e-01
1.9413704e+09	-3.2274090e-01	-5.6875607e-01
1.9413710e+09	-3.2312237e-01	-5.6820635e-01
1.9413716e+09	-3.2325563e-01	-5.6805132e-01
1.9413722e+09	-3.2353580e-01	-5.6779518e-01
1.9413728e+09	-3.2382657e-01	-5.6745612e-01
1.9413734e+09	-3.2402630e-01	-5.6735379e-01
1.9413740e+09	-3.2429339e-01	-5.6672563e-01
1.9413746e+09	-3.2481758e-01	-5.6677672e-01
1.9413752e+09	-3.2482704e-01	-5.6640416e-01
1.9413758e+09	-3.2512793e-01	-5.6619367e-01
1.9413764e+09	-3.2547974e-01	-5.6567900e-01
1.9413770e+09	-3.2561762e-01	-5.6541298e-01
1.9413776e+09	-3.2588337e-01	-5.6529950e-01
1.9413782e+09	-3.2623434e-01	-5.6484756e-01
1.9413788e+09	-3.2656613e-01	-5.6480262e-01
1.9413794e+09	-3.2684065e-01	-5.6451368e-01
1.9413800e+09	-3.2718733e-01	-5.6434275e-01
1.9413806e+09	-3.2712332e-01	-5.6385077e-01
1.9413812e+09	-3.2779831e-01	-5.6347405e-01
1.9413818e+09	-3.2804145e-01	-5.6305935e-01
1.9413824e+09	-3.2810166e-01	-5.6321123e-01
1.9413830e+09	-3.2837978e-01	-5.6290237e-01
1.9413836e+09	-3.2883422e-01	-5.6258289e-01
1.9413842e+09	-3.2911599e-01	-5.6220282e-01
1.9413848e+09	-3.2931996e-01	-5.6178725e-01
1.9413854e+09	-3.2951823e-01	-5.6150706e-01
1.9413860e+09	-3.2983757e-01	-5.6155460e-01
1.9413866e+09	-3.3028014e-01	-5.6096691e-01
1.9413872e+09	-3.3052258e-01	-5.6074837e-01
1.9413878e+09	-3.3064367e-01	-5.6076349e-01
1.9413884e+09	-3.3104894e-01	-5.6035251e-01
1.9413890e+09	-3.3123651e-01	-5.6001724e-01
1.9413896e+09	-3.3161433e-01	-5.5966151e-01
1.9413902e+09	-3.3155858e-01	-5.5957772e-01
1.9413908e+09	-3.3218699e-01	-5.5930585e-01
1.9413914e+09	-3.3223933e-01	-5.5890101e-01
1.9413920e+09	-3.3237947e-01	-5.5869972e-01
1.9413926e+09	-3.3283605e-01	-5.5814792e-01
1.9413932e+09	-3.3319465e-01	-5.5805899e-01
1.9413938e+09	-3.3335781e-01	-5.5771394e-01
1.9413944e+09	-3.3379593e-01	-5.5744266e-01
1.9413950e+09	-3.3393465e-01	-5.5717578e-01
1.9413956e+09	-3.3429148e-01	-5.5671699e-01
1.9413962e+09	-3.3426913e-01	-5.5679895e-01
1.9413968e+09	-3.3455067e-01	-5.5637669e-01
1.9413974e+09	-3.3513299e-01	-5.5594749e-01
1.9413980e+09	-3.3533616e-01	-5.5583020e-01
1.9413986e+09	-3.3539985e-01	-5.5516005e-01
1.9413992e+09	-3.3589399e-01	-5.5543926e-01
1.9413998e+09	-3.3628812e-01	-5.5464342e-01
1.9414004e+09	-3.3660913e-01	-5.5460856e-01
1.9414010e+09	-3.3650496e-01	-5.5438578e-01
1.9414016e+09	-3.3714104e-01	-5.5395036e-01
1.9414022e+09	-3.3746530e-01	-5.5360031e-01
1.9414028e+09	-3.3762946e-01	-5.5342342e-01
1.9414034e+09	-3.3787596e-01	-5.5300812e-01
1.9414040e+09	-3.3813789e-01	-5.5276546e-01
1.9414046e+09	-3.3822490e-01	-5.5252730e-01
1.9414052e+09	-3.3863990e-01	-5.5193518e-01
1.9414058e+09	-3.3889279e-01	-5.5202558e-01
1.9414064e+09	-3.3920904e-01	-5.5154335e-01
1.9414070e+09	-3.3946297e-01	-5.5133854e-01
1.9414076e+09	-3.3983427e-01	-5.5075204e-01
1.9414082e+09	-3.3997348e-01	-5.5072872e-01
1.9414088e+09	-3.4038818e-01	-5.5034636e-01
1.9414094e+09	-3.4063728e-01	-5.4977476e-01
1.9414100e+09	-3.4100177e-01	-5.4969688e-01
1.9414106e+09	-3.4100020e-01	-5.4972972e-01
1.9414112e+09	-3.4132346e-01	-5.4930886e-01
1.9414118e+09	-3.4150846e-01	-5.4877990e-01
1.9414124e+09	-3.4203371e-01	-5.4858572e-01
1.9414130e+09	-3.4209756e-01	-5.4821317e-01
1.9414136e+09	-3.4244428e-01	-5.4793576e-01
1.9414142e+09	-3.4290981e-01	-5.4740109e-01
1.9414148e+09	-3.4311699e-01	-5.4715444e-01
1.9414154e+09	-3.4328906e-01	-5.4715614e-01
1.9414160e+09	-3.4379877e-01	-5.4669486e-01
1.9414166e+09	-3.4369101e-01	-5.4648358e-01
1.9414172e+09	-3.4418004e-01	-5.4585205e-01
1.9414178e+09	-3.4419044e-01	-5.4580502e-01
1.9414184e+09	-3.4483361e-01	-5.4527776e-01
1.9414190e+09	-3.4507087e-01	-5.4506089e-01
1.9414196e+09	-3.4558219e-01	-5.4469033e-01
1.9414202e+09	-3.4561505e-01	-5.4436677e-01
1.9414208e+09	-3.4578809e-01	-5.4410086e-01
1.9414214e+09	-3.4614922e-01	-5.4402168e-01
1.9414220e+09	-3.4622260e-01	-5.4354610e-01
1.9414226e+09	-3.4642990e-01	-5.4333587e-01
1.9414232e+09	-3.4696642e-01	-5.4294637e-01
1.9414238e+09	-3.4741614e-01	-5.4263214e-01
1.9414244e+09	-3.4739206e-01	-5.4218289e-01
1.9414250e+09	-3.4781493e-01	-5.4180004e-01
1.9414256e+09	-3.4791350e-01	-5.4173169e-01
1.9414262e+09	-3.4830894e-01	-5.4145312e-01
1.9414268e+09	-3.4847008e-01	-5.4097978e-01
1.9414274e+09	-3.4888131e-01	-5.4059188e-01
1.9414280e+09	-3.4925818e-01	-5.4026991e-01
1.9414286e+09	-3.4956520e-01	-5.3996795e-01
1.9414292e+09	-3.4968338e-01	-5.3981638e-01
1.9414298e+09	-3.4988788e-01	-5.3918592e-01
1.9414304e+09	-3.5026952e-01	-5.3916234e-01
1.9414310e+09	-3.5034394e-01	-5.3875933e-01
1.9414316e+09	-3.5085698e-01	-5.3836534e-01
1.9414322e+09	-3.5105780e-01	-5.3803210e-01
1.9414328e+09	-3.5155073e-01	-5.3745941e-01
1.9414334e+09	-3.5187623e-01	-5.3696539e-01
1.9414340e+09	-3.5177728e-01	-5.3705169e-01
1.9414346e+09	-3.5226406e-01	-5.3667019e-01
1.9414352e+09	-3.5239323e-01	-5.3642549e-01
1.9414358e+09	-3.5271612e-01	-5.3594924e-01
1.9414364e+09	-3.5303029e-01	-5.3556544e-01
1.9414370e+09	-3.5328440e-01	-5.3506439e-01
1.9414376e+09	-3.5333227e-01	-5.3513767e-01
1.9414382e+09	-3.5395803e-01	-5.3461797e-01
1.9414388e+09	-3.5413798e-01	-5.3431840e-01
1.9414394e+09	-3.5433003e-01	-5.3405729e-01
1.9414400e+09	-3.5479329e-01	-5.3366727e-01
1.9414406e+09	-3.5481205e-01	-5.3314188e-01
1.9414412e+09	-3.5520870e-01	-5.3297136e-01
1.9414418e+09	-3.5553531e-01	-5.3240725e-01
1.9414424e+09	-3.5573865e-01	-5.3194660e-01
1.9414430e+09	-3.5596518e-01	-5.3191439e-01
1.9414436e+09	-3.5627836e-01	-5.3134333e-01
1.9414442e+09	-3.5669480e-01	-5.3086464e-01
1.9414448e+09	-3.5679958e-01	-5.3081307e-01
1.9414454e+09	-3.5677387e-01	-5.3056654e-01
1.9414460e+09	-3.5732276e-01	-5.3033155e-01
1.9414466e+09	-3.5784517e-01	-5.2960865e-01
1.9414472e+09	-3.5804230e-01	-5.2944586e-01
1.9414478e+09	-3.5820324e-01	-5.2913330e-01
1.9414484e+09	-3.5871062e-01	-5.2868693e-01
1.9414490e+09	-3.5869326e-01	-5.2818075e-01
1.9414496e+09	-3.5917866e-01	-5.2792858e-01
1.9414501e+09	-3.5938028e-01	-5.2771308e-01
1.9414507e+09	-3.5948830e-01	-5.2738224e-01
1.9414513e+09	-3.5991890e-01	-5.2691601e-01
1.9414519e+09	-3.6008802e-01	-5.2645063e-01
1.9414525e+09	-3.6055961e-01	-5.2610215e-01
1.9414531e+09	-3.6059205e-01	-5.2595334e-01
1.9414537e+09	-3.6101658e-01	-5.2555793e-01
1.9414543e+09	-3.6146859e-01	-5.2518611e-01
1.9414549e+09	-3.6153108e-01	-5.2487844e-01
1.9414555e+09	-3.6155040e-01	-5.2444932e-01
1.9414561e+09	-3.6207596e-01	-5.2398481e-01
1.9414567e+09	-3.6249815e-01	-5.2337405e-01
1.9414573e+09	-3.6255260e-01	-5.2332545e-01
1.9414579e+09	-3.6275702e-01	-5.2309268e-01
1.9414585e+09	-3.6318637e-01	-5.2244203e-01
1.9414591e+09	-3.6361769e-01	-5.2222665e-01
1.9414597e+09	-3.6364553e-01	-5.2184766e-01
1.9414603e+09	-3.6380171e-01	-5.2131845e-01
1.9414609e+09	-3.6424273e-01	-5.2098542e-01
1.9414615e+09	-3.6449336e-01	-5.2061782e-01
1.9414621e+09	-3.6494099e-01	-5.2023331e-01
1.9414627e+09	-3.6517605e-01	-5.1978424e-01
1.9414633e+09	-3.6548571e-01	-5.1948959e-01
1.9414639e+09	-3.6550197e-01	-5.1907863e-01
1.9414645e+09	-3.6593763e-01	-5.1890727e-01
1.9414651e+09	-3.6626046e-01	-5.1849601e-01
1.9414657e+09	-3.6633798e-01	-5.1819791e-01
1.9414663e+09	-3.6696255e-01	-5.1737045e-01
1.9414669e+09	-3.6711425e-01	-5.1708198e-01
1.9414675e+09	-3.6729739e-01	-5.1676156e-01
1.9414681e+09	-3.6755853e-01	-5.1649272e-01
1.9414687e+09	-3.6780463e-01	-5.1620685e-01
1.9414693e+09	-3.6811997e-01	-5.1576686e-01
1.9414699e+09	-3.6841493e-01	-5.1530250e-01
1.9414705e+09	-3.6870792e-01	-5.1474432e-01
1.9414711e+09	-3.6892353e-01	-5.1461291e-01
1.9414717e+09	-3.6909447e-01	-5.1433419e-01
1.9414723e+09	-3.6942447e-01	-5.1358816e-01
1.9414729e+09	-3.6957302e-01	-5.1352622e-01
1.9414735e+09	-3.7009405e-01	-5.1269637e-01
1.9414741e+09	-3.7012043e-01	-5.1264271e-01
1.9414747e+09	-3.7047882e-01	-5.1226694e-01
1.9414753e+09	-3.7094815e-01	-5.1190830e-01
1.9414759e+09	-3.7096898e-01	-5.1134493e-01
1.9414765e+09	-3.7141640e-01	-5.1104338e-01
1.9414771e+09	-3.7138266e-01	-5.1053602e-01
1.9414777e+09	-3.7192193e-01	-5.1033938e-01
1.9414783e+09	-3.7198722e-01	-5.0973747e-01
1.9414789e+09	-3.7242456e-01	-5.0944730e-01
1.9414795e+09	-3.7253712e-01	-5.0893327e-01
1.9414801e+09	-3.7296351e-01	-5.0865682e-01
1.9414807e+09	-3.7330007e-01	-5.0815530e-01
1.9414813e+09	-3.7349170e-01	-5.0769468e-01
1.9414819e+09	-3.7378928e-01	-5.0743292e-01
1.9414825e+09	-3.7398062e-01	-5.0673935e-01
1.9414831e+09	-3.7430337e-01	-5.0652893e-01
1.9414837e+09	-3.7448680e-01	-5.0615377e-01
1.9414843e+09	-3.7483342e-01	-5.0559517e-01
1.9414849e+09	-3.7522247e-01	-5.0499164e-01
1.9414855e+09	-3.7538613e-01	-5.0483221e-01
1.9414861e+09	-3.7540873e-01	-5.0460402e-01
